"\"浙AD12UG\"",2,14,1519635899560
"\"浙A972PY\"",2,6,1519642466650
"\"浙A55DCG\"",2,7,1519638653860
"\"浙A95Z9C\"",2,16,1519645505650
"\"浙AUPDKC\"",2,8,1519637573860
"\"浙ANA1WQ\"",2,9,1519648675150
"\"浙ABD27Z\"",2,2,1519638394390
"\"浙ATK426\"",2,3,1519648640440
"\"浙AZ38G1\"",2,2,1519639458040
"\"浙AR3MU6\"",2,5,1519648605430
"\"浙AHAU5Z\"",2,18,1519640886370
"\"浙A3KBY9\"",2,6,1519642522120
"\"浙AQ4EE5\"",2,8,1519642501900
"\"浙AD12UG\"",2,10,1519645546120
"\"浙ANT99L\"",2,11,1519645555900
"\"浙ARE6BY\"",2,11,1519648570120
"\"浙AL6FXX\"",2,20,1519636613980
"\"浙AB1NKK\"",2,1,1519642844050
"\"浙ALQWWL\"",2,4,1519638762280
"\"浙A41GTQ\"",2,5,1519645913050
"\"浙AJCX8B\"",2,10,1519637737660
"\"浙ALHDJD\"",2,14,1519642770550
"\"浙AHBERG\"",2,19,1519638745480
"\"浙AYBMH3\"",2,17,1519645809550
"\"浙AHS32L\"",2,11,1519640235400
"\"浙ASB5L6\"",2,6,1519648982050
"\"浙AZ2ZQG\"",2,16,1519638515950
"\"浙ABD1HH\"",2,3,1519648945840
"\"浙AJ9H9Y\"",2,14,1519639579600
"\"浙AHM5HW\"",2,6,1519648909330
"\"浙AD12UG\"",2,10,1519641038320
"\"浙ADRES6\"",2,8,1519642824520
"\"浙ATK426\"",2,12,1519642807300
"\"浙AAS5RN\"",2,7,1519645848520
"\"浙A1XPHL\"",2,8,1519645861300
"\"浙ATK426\"",2,17,1519648872520
"\"浙A14J75\"",2,6,1519636798120
"\"浙AHAU5Z\"",2,10,1519643150950
"\"浙A1XPHL\"",2,1,1519638946420
"\"浙AZ38G1\"",2,17,1519646219950
"\"浙AJE9LK\"",2,20,1519637859820
"\"浙ARE6BY\"",2,13,1519643074450
"\"浙APYELC\"",2,10,1519638837100
"\"浙A6GAMY\"",2,9,1519646113450
"\"浙ADHB6P\"",2,7,1519639631140
"\"浙AL6FXX\"",2,12,1519649288950
"\"浙A1XPHL\"",2,9,1519638046600
"\"浙AR7NBP\"",2,20,1519649251240
"\"浙AJCX8B\"",2,14,1519639701160
"\"浙AJNPA7\"",2,5,1519649213230
"\"浙AJCX8B\"",2,10,1519641190270
"\"浙A1RN1L\"",2,14,1519643126920
"\"浙A1XPHL\"",2,18,1519643112700
"\"浙ALL7JH\"",2,8,1519646150920
"\"浙ACJR6X\"",2,16,1519646166700
"\"浙A6GAMY\"",2,20,1519649174920
"\"浙AQN6U4\"",2,7,1519636982260
"\"浙ACJR6X\"",2,4,1519643457850
"\"浙AMYMAE\"",2,9,1519636729840
"\"浙AL6FXX\"",2,9,1519646526850
"\"浙AL6FXX\"",2,16,1519635507340
"\"浙AGQ97T\"",2,7,1519643378350
"\"浙AR3MU6\"",2,17,1519638928720
"\"浙A7HHP1\"",2,1,1519646417350
"\"浙AR7NBP\"",2,17,1519639692220
"\"浙ANA1WQ\"",2,5,1519649595850
"\"浙A3ZMU3\"",2,12,1519638728680
"\"浙AQHKWW\"",2,15,1519649556640
"\"浙ALQWWL\"",2,6,1519641371920
"\"浙AE529G\"",2,13,1519649517130
"\"浙AR3MU6\"",2,8,1519640375080
"\"浙AQ4EE5\"",2,13,1519643429320
"\"浙AUPDKC\"",2,17,1519643418100
"\"浙AP7RPP\"",2,4,1519646453320
"\"浙ASB5L6\"",2,17,1519646472100
"\"浙AL6FXX\"",2,16,1519649477320
"\"浙AMYMAE\"",2,2,1519637166400
"\"浙AGQ97T\"",2,6,1519643764750
"\"浙AHBERG\"",2,11,1519639130560
"\"浙ALHDJD\"",2,9,1519646833750
"\"浙AHBERG\"",2,10,1519635628900
"\"浙ADRES6\"",2,10,1519643682250
"\"浙AJE9LK\"",2,12,1519636874890
"\"浙AHBERG\"",2,8,1519646721250
"\"浙ACJR6X\"",2,16,1519640450230
"\"浙ALQWWL\"",2,7,1519649902750
"\"浙AUPDKC\"",2,10,1519638167560
"\"浙AL1J82\"",2,17,1519649862040
"\"浙AQHKWW\"",2,9,1519639074760
"\"浙AGQ97T\"",2,7,1519649821030
"\"浙AHM5HW\"",2,5,1519640617000
"\"浙ATK426\"",2,18,1519643731720
"\"浙AHM5HW\"",2,18,1519643723500
"\"浙AHS32L\"",2,3,1519646755720
"\"浙AUPDKC\"",2,13,1519646777500
"\"浙AR7NBP\"",2,15,1519649779720
"\"浙A1RN1L\"",2,6,1519637350540
"\"浙A4GNXM\"",2,12,1519644071650
"\"浙AG9X8D\"",2,3,1519639253320
"\"浙AYBMH3\"",2,2,1519647140650
"\"浙AR7NBP\"",2,16,1519636413640
"\"浙AD12UG\"",2,5,1519643986150
"\"浙A3ZMU3\"",2,16,1519639928500
"\"浙AYBMH3\"",2,13,1519647025150
"\"浙A95Z9C\"",2,8,1519640511610
"\"浙ARAFXB\"",2,9,1519650209650
"\"浙AQNALN\"",2,18,1519638941410
"\"浙AE529G\"",2,4,1519650167440
"\"浙A3NZXE\"",2,4,1519640096230
"\"浙A55DCG\"",2,13,1519650124930
"\"浙AJCX8B\"",2,1,1519640919400
"\"浙A1XPHL\"",2,16,1519644034120
"\"浙A7HLHA\"",2,19,1519644028900
"\"浙A1RN1L\"",2,8,1519647058120
"\"浙AB1NKK\"",2,14,1519647082900
"\"浙AUPDKC\"",2,5,1519650082120
"\"浙AGQ97T\"",2,2,1519637534680
"\"浙A1XPHL\"",2,5,1519644378550
"\"浙AD12UG\"",2,13,1519637157400
"\"浙ASB5L6\"",2,5,1519647447550
"\"浙APYELC\"",2,19,1519638256840
"\"浙AJS1XQ\"",2,12,1519644290050
"\"浙AHTSRZ\"",2,20,1519639989880
"\"浙A95Z9C\"",2,1,1519647329050
"\"浙ANEHNH\"",2,8,1519637834920
"\"浙AHS32L\"",2,9,1519650516550
"\"浙ADHB6P\"",2,12,1519639032580
"\"浙ALQWWL\"",2,11,1519650472840
"\"浙AHS32L\"",2,5,1519640248180
"\"浙A7HLHA\"",2,3,1519650428830
"\"浙AP7RPP\"",2,10,1519641221800
"\"浙ADBHAT\"",2,13,1519644336520
"\"浙ANT99L\"",2,18,1519644334300
"\"浙ARWWMW\"",2,6,1519647360520
"\"浙AR7NBP\"",2,17,1519647388300
"\"浙AR7NBP\"",2,18,1519650384520
