"\"浙AHAU5Z\"",2,17,1519637290600
"\"浙ADBHAT\"",2,10,1519648276180
"\"浙A6GAMY\"",2,2,1519640150320
"\"浙ARAFXB\"",2,3,1519648243420
"\"浙AR7NBP\"",2,4,1519638530440
"\"浙AP7RPP\"",2,5,1519648210360
"\"浙ALHDJD\"",2,18,1519639770280
"\"浙AUPDKC\"",2,9,1519642129000
"\"浙ADBHAT\"",2,13,1519642104880
"\"浙AP7RPP\"",2,16,1519645153000
"\"浙ADBHAT\"",2,12,1519645158880
"\"浙AQ4EE5\"",2,3,1519648177000
"\"浙AFCEJZ\"",2,6,1519636276390
"\"浙A95Z9C\"",2,19,1519642445080
"\"浙A972PY\"",2,12,1519638516760
"\"浙AFCEJZ\"",2,14,1519645514080
"\"浙AEC3N3\"",2,7,1519637584960
"\"浙AUPDKC\"",2,16,1519642375480
"\"浙AJ9H9Y\"",2,3,1519638623320
"\"浙A14J75\"",2,17,1519645414480
"\"浙AUPDKC\"",2,7,1519640143330
"\"浙AP7RPP\"",2,7,1519648583080
"\"浙AP7RPP\"",2,14,1519640941270
"\"浙A9NW3T\"",2,14,1519648548820
"\"浙AQNALN\"",2,19,1519638621160
"\"浙A4GNXM\"",2,15,1519648514260
"\"浙ATK426\"",2,19,1519639891240
"\"浙ASB5L6\"",2,10,1519642431400
"\"浙AQNALN\"",2,6,1519642410280
"\"浙A1XPHL\"",2,5,1519645455400
"\"浙AJNPA7\"",2,15,1519645464280
"\"浙ABD27Z\"",2,11,1519648479400
"\"浙ABD27Z\"",2,3,1519636552600
"\"浙AFCEJZ\"",2,12,1519642751980
"\"浙AEC3N3\"",2,10,1519638700900
"\"浙A1XPHL\"",2,19,1519645820980
"\"浙AJ9H9Y\"",2,10,1519635990280
"\"浙A3KBY9\"",2,15,1519642679380
"\"浙A55DCG\"",2,6,1519638714940
"\"浙AQHKWW\"",2,3,1519645718380
"\"浙ATG8P5\"",2,17,1519637441800
"\"浙A55DCG\"",2,2,1519648889980
"\"浙A6GAMY\"",2,8,1519640364100
"\"浙A1RN1L\"",2,18,1519648854220
"\"浙ADBHAT\"",2,3,1519639549210
"\"浙AYBMH3\"",2,3,1519648818160
"\"浙AQN6U4\"",2,2,1519640042440
"\"浙ATG8P5\"",2,12,1519642733800
"\"浙AQNALN\"",2,13,1519642715680
"\"浙ANT99L\"",2,19,1519645757800
"\"浙ANA1WQ\"",2,13,1519645769680
"\"浙AP7RPP\"",2,7,1519648781800
"\"浙A95Z9C\"",2,5,1519635508240
"\"浙AHM5HW\"",2,13,1519643058880
"\"浙ADBHAT\"",2,9,1519636424440
"\"浙ARWWMW\"",2,3,1519646127880
"\"浙AHTSRZ\"",2,15,1519637829280
"\"浙AB1NKK\"",2,13,1519642983280
"\"浙ATG8P5\"",2,8,1519638806560
"\"浙AJNPA7\"",2,16,1519646022280
"\"浙AR3MU6\"",2,12,1519637756200
"\"浙APYELC\"",2,2,1519649196880
"\"浙AHM5HW\"",2,20,1519638607120
"\"浙APYELC\"",2,3,1519649159620
"\"浙AB1NKK\"",2,8,1519639670770
"\"浙ANEHNH\"",2,11,1519649122060
"\"浙ARAFXB\"",2,20,1519640193640
"\"浙AG9X8D\"",2,2,1519643036200
"\"浙ATG8P5\"",2,14,1519643021080
"\"浙AKXENG\"",2,13,1519646060200
"\"浙AP7RPP\"",2,3,1519646075080
"\"浙ARWWMW\"",2,12,1519649084200
"\"浙AQAGXK\"",2,2,1519635630400
"\"浙A1XPHL\"",2,9,1519643365780
"\"浙AP7RPP\"",2,18,1519636638220
"\"浙AHS32L\"",2,20,1519646434780
"\"浙AD12UG\"",2,12,1519635476950
"\"浙AHAU5Z\"",2,16,1519643287180
"\"浙A7HHP1\"",2,11,1519636783720
"\"浙ANT99L\"",2,3,1519646326180
"\"浙AZ38G1\"",2,15,1519637562760
"\"浙AJ9H9Y\"",2,9,1519649503780
"\"浙ABD1HH\"",2,1,1519638698290
"\"浙AQHKWW\"",2,6,1519649465020
"\"浙AB1NKK\"",2,13,1519641341380
"\"浙A1RN1L\"",2,13,1519649425960
"\"浙A7HLHA\"",2,3,1519641311830
"\"浙AFCEJZ\"",2,9,1519643338600
"\"浙AE529G\"",2,15,1519643326480
"\"浙ARE6BY\"",2,17,1519646362600
"\"浙AL1J82\"",2,10,1519646380480
"\"浙AYBMH3\"",2,18,1519649386600
"\"浙AP7RPP\"",2,4,1519635752560
"\"浙APYELC\"",2,8,1519643672680
"\"浙AQHKWW\"",2,10,1519636852000
"\"浙AHS32L\"",2,10,1519646741680
"\"浙A95Z9C\"",2,5,1519635598510
"\"浙AGQ97T\"",2,9,1519643591080
"\"浙ABD1HH\"",2,13,1519638989800
"\"浙ARS95W\"",2,20,1519646630080
"\"浙AP7RPP\"",2,5,1519640419540
"\"浙A9NW3T\"",2,8,1519649810680
"\"浙ACJR6X\"",2,16,1519641248170
"\"浙AMYMAE\"",2,12,1519649770420
"\"浙A41GTQ\"",2,12,1519641433000
"\"浙AP7RPP\"",2,1,1519649729860
"\"浙AHS32L\"",2,6,1519640526280
"\"浙AHM5HW\"",2,13,1519643641000
"\"浙ABD1HH\"",2,13,1519643631880
"\"浙AKXENG\"",2,8,1519646665000
"\"浙AJCX8B\"",2,14,1519646685880
"\"浙AGQ97T\"",2,6,1519649689000
"\"浙AQN6U4\"",2,13,1519635874720
"\"浙AB1NKK\"",2,10,1519643979580
"\"浙A7HLHA\"",2,16,1519637004700
"\"浙ANA1WQ\"",2,18,1519647048580
"\"浙A6GAMY\"",2,11,1519636383400
"\"浙A95Z9C\"",2,3,1519643894980
"\"浙AD12UG\"",2,16,1519636966060
"\"浙A6GAMY\"",2,20,1519646933980
"\"浙APYELC\"",2,12,1519639814380
"\"浙A9NW3T\"",2,9,1519650117580
"\"浙APYELC\"",2,16,1519638911020
"\"浙AZ2ZQG\"",2,18,1519650075820
"\"浙AQN6U4\"",2,10,1519639165480
"\"浙ANT99L\"",2,17,1519650033760
"\"浙AFCEJZ\"",2,15,1519640828680
"\"浙A7HLHA\"",2,12,1519643943400
"\"浙AKXENG\"",2,9,1519643937280
"\"浙A9NW3T\"",2,14,1519646967400
"\"浙A41GTQ\"",2,4,1519646991280
"\"浙ARWWMW\"",2,12,1519649991400
"\"浙AP7RPP\"",2,18,1519635996880
"\"浙ACJR6X\"",2,19,1519644286480
"\"浙AHS32L\"",2,10,1519637126860
"\"浙ATK426\"",2,8,1519647355480
"\"浙A7HHP1\"",2,10,1519638226300
"\"浙AJE9LK\"",2,6,1519644198880
"\"浙AL1J82\"",2,17,1519637087620
"\"浙ADRES6\"",2,4,1519647237880
"\"浙APYELC\"",2,13,1519639906000
"\"浙ADBHAT\"",2,9,1519650424480
"\"浙A3NZXE\"",2,4,1519639002190
"\"浙ADHB6P\"",2,2,1519650381220
"\"浙AP7RPP\"",2,6,1519639316680
"\"浙A1RN1L\"",2,17,1519650337660
"\"浙AGQ97T\"",2,3,1519641131080
"\"浙AEC3N3\"",2,9,1519644245800
"\"浙ANA1WQ\"",2,14,1519644242680
"\"浙AJ9H9Y\"",2,18,1519647269800
"\"浙AQN6U4\"",2,8,1519647296680
"\"浙AUPDKC\"",2,10,1519650293800
