"\"浙AQNALN\"",2,5,1519641097060
"\"浙ADBHAT\"",2,7,1519648575040
"\"浙A7HLHA\"",2,15,1519639921480
"\"浙AP7RPP\"",2,7,1519642491880
"\"浙ACJR6X\"",2,19,1519642471360
"\"浙AJE9LK\"",2,8,1519645515880
"\"浙ANEHNH\"",2,4,1519645525360
"\"浙AZ2ZQG\"",2,6,1519648539880
"\"浙AQAGXK\"",2,8,1519635416620
"\"浙AQN6U4\"",2,16,1519642813360
"\"浙A14J75\"",2,13,1519636332820
"\"浙A6GAMY\"",2,9,1519645882360
"\"浙ADRES6\"",2,11,1519636020520
"\"浙AD12UG\"",2,18,1519642740160
"\"浙AFCEJZ\"",2,16,1519636601380
"\"浙ATK426\"",2,15,1519645779160
"\"浙AFCEJZ\"",2,2,1519639539520
"\"浙ALQWWL\"",2,12,1519648951360
"\"浙A972PY\"",2,14,1519641033340
"\"浙ARWWMW\"",2,3,1519648915300
"\"浙AJNPA7\"",2,16,1519638772360
"\"浙A7HHP1\"",2,19,1519648878940
"\"浙A14J75\"",2,11,1519640072680
"\"浙AD12UG\"",2,20,1519642794280
"\"浙A14J75\"",2,15,1519642776760
"\"浙AYBMH3\"",2,14,1519645818280
"\"浙AJE9LK\"",2,10,1519645830760
"\"浙A14J75\"",2,18,1519648842280
"\"浙ATK426\"",2,14,1519635538780
"\"浙AL6FXX\"",2,1,1519643120260
"\"浙ADBHAT\"",2,20,1519636454980
"\"浙AB1NKK\"",2,11,1519646189260
"\"浙ANEHNH\"",2,3,1519635385780
"\"浙AKXENG\"",2,6,1519643044060
"\"浙AZ38G1\"",2,18,1519636722940
"\"浙A7HLHA\"",2,1,1519646083060
"\"浙AJCX8B\"",2,18,1519640296780
"\"浙ADBHAT\"",2,12,1519649258260
"\"浙A4GNXM\"",2,7,1519638637510
"\"浙AJ9H9Y\"",2,13,1519649220700
"\"浙AP7RPP\"",2,12,1519638863080
"\"浙APYELC\"",2,14,1519649182840
"\"浙AR3MU6\"",2,2,1519640223880
"\"浙AR7NBP\"",2,13,1519643096680
"\"浙ADRES6\"",2,11,1519643082160
"\"浙A1XPHL\"",2,6,1519646120680
"\"浙A14J75\"",2,14,1519646136160
"\"浙AHBERG\"",2,20,1519649144680
"\"浙AHBERG\"",2,2,1519635660940
"\"浙ADBHAT\"",2,18,1519643427160
"\"浙AJE9LK\"",2,14,1519636699300
"\"浙A41GTQ\"",2,9,1519646496160
"\"浙ARWWMW\"",2,8,1519637951440
"\"浙AHTSRZ\"",2,12,1519643347960
"\"浙AL1J82\"",2,15,1519639805740
"\"浙A95Z9C\"",2,6,1519646386960
"\"浙ALQWWL\"",2,19,1519637877760
"\"浙AJNPA7\"",2,19,1519649565160
"\"浙AJS1XQ\"",2,20,1519638107080
"\"浙AD12UG\"",2,19,1519649526100
"\"浙A3NZXE\"",2,11,1519639792330
"\"浙ABD27Z\"",2,19,1519649486740
"\"浙AR3MU6\"",2,11,1519641342220
"\"浙APYELC\"",2,5,1519643399080
"\"浙AJCX8B\"",2,16,1519643387560
"\"浙ALQWWL\"",2,18,1519646423080
"\"浙AHAU5Z\"",2,5,1519646441560
"\"浙AAS5RN\"",2,7,1519649447080
"\"浙AQAGXK\"",2,19,1519635783100
"\"浙AB1NKK\"",2,12,1519643734060
"\"浙AHS32L\"",2,4,1519636882540
"\"浙A95Z9C\"",2,17,1519646803060
"\"浙A3ZMU3\"",2,1,1519636322920
"\"浙A6GAMY\"",2,12,1519643651860
"\"浙AFCEJZ\"",2,14,1519637018440
"\"浙ANA1WQ\"",2,18,1519646690860
"\"浙AHTSRZ\"",2,11,1519637968930
"\"浙A14J75\"",2,5,1519649872060
"\"浙AP7RPP\"",2,10,1519638819850
"\"浙ACJR6X\"",2,3,1519649831500
"\"浙AKXENG\"",2,8,1519639913890
"\"浙ARE6BY\"",2,10,1519649790640
"\"浙ARS95W\"",2,18,1519640586760
"\"浙AUPDKC\"",2,18,1519643701480
"\"浙ASB5L6\"",2,13,1519643692960
"\"浙A14J75\"",2,6,1519646725480
"\"浙AR2NYX\"",2,3,1519646746960
"\"浙AR2NYX\"",2,4,1519649749480
"\"浙ANEHNH\"",2,9,1519635905260
"\"浙AHAU5Z\"",2,6,1519644040960
"\"浙AUPDKC\"",2,4,1519637035240
"\"浙AHTSRZ\"",2,7,1519647109960
"\"浙ARWWMW\"",2,14,1519635750460
"\"浙ATG8P5\"",2,5,1519643955760
"\"浙ASB5L6\"",2,14,1519636996450
"\"浙ADBHAT\"",2,11,1519646994760
"\"浙AAS5RN\"",2,15,1519638060100
"\"浙A972PY\"",2,10,1519650178960
"\"浙A3ZMU3\"",2,12,1519638228040
"\"浙AP7RPP\"",2,14,1519650136900
"\"浙AQ4EE5\"",2,7,1519639195720
"\"浙AE529G\"",2,4,1519650094540
"\"浙AEC3N3\"",2,12,1519640889160
"\"浙ALHDJD\"",2,17,1519644003880
"\"浙AR3MU6\"",2,12,1519643998360
"\"浙A3NZXE\"",2,6,1519647027880
"\"浙AR2NYX\"",2,6,1519647052360
"\"浙AHM5HW\"",2,19,1519650051880
"\"浙AFCEJZ\"",2,19,1519636027420
"\"浙ATK426\"",2,16,1519644347860
"\"浙AYBMH3\"",2,11,1519639345390
"\"浙ALL7JH\"",2,18,1519647416860
"\"浙ALQWWL\"",2,8,1519636443880
"\"浙AYBMH3\"",2,3,1519644259660
"\"浙ANT99L\"",2,15,1519637118010
"\"浙ANT99L\"",2,14,1519647298660
"\"浙AL6FXX\"",2,14,1519640603680
"\"浙ARS95W\"",2,10,1519650485860
"\"浙AR3MU6\"",2,3,1519641401620
"\"浙A95Z9C\"",2,6,1519650442300
"\"浙AUPDKC\"",2,2,1519639346920
"\"浙ARWWMW\"",2,10,1519650398440
"\"浙AE529G\"",2,7,1519641191560
"\"浙A7HLHA\"",2,2,1519644306280
"\"浙AJ9H9Y\"",2,15,1519644303760
"\"浙A14J75\"",2,9,1519647330280
"\"浙A55DCG\"",2,19,1519647357760
"\"浙A972PY\"",2,7,1519650354280
