"\"浙A3ZMU3\"",2,2,1519642440820
"\"浙AG9X8D\"",2,4,1519645485640
"\"浙A972PY\"",2,17,1519645494820
"\"浙AR2NYX\"",2,2,1519648509640
"\"浙A3ZMU3\"",2,20,1519636583290
"\"浙AEC3N3\"",2,10,1519642782670
"\"浙AQN6U4\"",2,9,1519638731590
"\"浙A1RN1L\"",2,20,1519645851670
"\"浙AQNALN\"",2,5,1519637707120
"\"浙A6GAMY\"",2,10,1519642709770
"\"浙AMYMAE\"",2,14,1519636776520
"\"浙ANT99L\"",2,10,1519645748770
"\"浙ADRES6\"",2,12,1519637665030
"\"浙A14J75\"",2,11,1519648920670
"\"浙AMYMAE\"",2,6,1519638485560
"\"浙ABD1HH\"",2,4,1519648884760
"\"浙A9NW3T\"",2,13,1519641158140
"\"浙ADRES6\"",2,7,1519648848550
"\"浙AJS1XQ\"",2,18,1519641007930
"\"浙AJ9H9Y\"",2,4,1519642764040
"\"浙AL1J82\"",2,8,1519642746220
"\"浙AJE9LK\"",2,12,1519645788040
"\"浙AD12UG\"",2,2,1519645800220
"\"浙AAS5RN\"",2,16,1519648812040
"\"浙ABD27Z\"",2,9,1519636767430
"\"浙AYBMH3\"",2,1,1519643089570
"\"浙AB1NKK\"",2,11,1519638915730
"\"浙APYELC\"",2,5,1519646158570
"\"浙A4GNXM\"",2,3,1519636141480
"\"浙AL1J82\"",2,18,1519643013670
"\"浙AJ9H9Y\"",2,8,1519636867240
"\"浙ADBHAT\"",2,12,1519646052670
"\"浙ARAFXB\"",2,19,1519637502280
"\"浙AYBMH3\"",2,19,1519649227570
"\"浙AE529G\"",2,14,1519640455720
"\"浙A95Z9C\"",2,8,1519649190160
"\"浙AR7NBP\"",2,19,1519641249760
"\"浙AL6FXX\"",2,18,1519649152450
"\"浙AMYMAE\"",2,1,1519641159880
"\"浙A7HLHA\"",2,2,1519643066440
"\"浙A14J75\"",2,6,1519643051620
"\"浙AMYMAE\"",2,9,1519646090440
"\"浙AL1J82\"",2,16,1519646105620
"\"浙AGQ97T\"",2,16,1519649114440
"\"浙A1RN1L\"",2,19,1519636951570
"\"浙A3NZXE\"",2,15,1519643396470
"\"浙A7HLHA\"",2,8,1519636668760
"\"浙A972PY\"",2,11,1519646465470
"\"浙AJCX8B\"",2,14,1519636232200
"\"浙AJE9LK\"",2,10,1519643317570
"\"浙A3ZMU3\"",2,16,1519638898180
"\"浙AHBERG\"",2,10,1519646356570
"\"浙AR7NBP\"",2,19,1519640358160
"\"浙AHTSRZ\"",2,20,1519649534470
"\"浙A972PY\"",2,15,1519641186790
"\"浙A1XPHL\"",2,20,1519649495560
"\"浙ANA1WQ\"",2,7,1519638953800
"\"浙AFCEJZ\"",2,10,1519649456350
"\"浙ACJR6X\"",2,11,1519640344840
"\"浙AKXENG\"",2,5,1519643368840
"\"浙A3ZMU3\"",2,12,1519643357020
"\"浙AL6FXX\"",2,8,1519646392840
"\"浙ABD27Z\"",2,1,1519646411020
"\"浙AB1NKK\"",2,9,1519649416840
"\"浙A1XPHL\"",2,17,1519637135710
"\"浙ASB5L6\"",2,14,1519643703370
"\"浙A6GAMY\"",2,17,1519639099870
"\"浙AHS32L\"",2,13,1519646772370
"\"浙ABD27Z\"",2,3,1519638043060
"\"浙ARAFXB\"",2,19,1519643621470
"\"浙ANT99L\"",2,17,1519639867120
"\"浙AJCX8B\"",2,20,1519646660470
"\"浙A95Z9C\"",2,1,1519639753300
"\"浙AUPDKC\"",2,14,1519649841370
"\"浙AFCEJZ\"",2,16,1519640608420
"\"浙ARS95W\"",2,18,1519649800960
"\"浙ABD27Z\"",2,4,1519639044520
"\"浙AHM5HW\"",2,16,1519649760250
"\"浙APYELC\"",2,13,1519640556520
"\"浙A95Z9C\"",2,14,1519643671240
"\"浙ACJR6X\"",2,18,1519643662420
"\"浙AZ38G1\"",2,14,1519646695240
"\"浙ARAFXB\"",2,10,1519646716420
"\"浙A95Z9C\"",2,11,1519649719240
"\"浙A55DCG\"",2,9,1519637319850
"\"浙AHTSRZ\"",2,17,1519644010270
"\"浙AHAU5Z\"",2,15,1519639222630
"\"浙ADRES6\"",2,4,1519647079270
"\"浙A9NW3T\"",2,6,1519638134680
"\"浙A41GTQ\"",2,19,1519643925370
"\"浙AR2NYX\"",2,4,1519639081420
"\"浙A4GNXM\"",2,14,1519646964370
"\"浙AE529G\"",2,2,1519637713960
"\"浙ACJR6X\"",2,8,1519650148270
"\"浙AL6FXX\"",2,5,1519641309550
"\"浙AB1NKK\"",2,4,1519650106360
"\"浙ANEHNH\"",2,5,1519640065840
"\"浙AJS1XQ\"",2,16,1519650064150
"\"浙A972PY\"",2,10,1519640858920
"\"浙A3KBY9\"",2,15,1519643973640
"\"浙AD12UG\"",2,17,1519643967820
"\"浙ARE6BY\"",2,9,1519646997640
"\"浙AJNPA7\"",2,6,1519647021820
"\"浙AQNALN\"",2,8,1519650021640
"\"浙AP7RPP\"",2,14,1519637503990
"\"浙ARWWMW\"",2,9,1519644317170
"\"浙ANEHNH\"",2,1,1519635445960
"\"浙AHS32L\"",2,16,1519647386170
"\"浙A95Z9C\"",2,2,1519635902410
"\"浙ADHB6P\"",2,11,1519644229270
"\"浙AYBMH3\"",2,19,1519639142500
"\"浙ABD1HH\"",2,20,1519647268270
"\"浙A95Z9C\"",2,20,1519637804680
"\"浙AR2NYX\"",2,16,1519650455170
"\"浙ADRES6\"",2,2,1519638288520
"\"浙ARS95W\"",2,19,1519650411760
"\"浙AQN6U4\"",2,17,1519640217790
"\"浙AHM5HW\"",2,16,1519650368050
"\"浙ADRES6\"",2,7,1519641161320
"\"浙ACJR6X\"",2,6,1519644276040
"\"浙A3ZMU3\"",2,2,1519644273220
"\"浙ANA1WQ\"",2,17,1519647300040
"\"浙ALL7JH\"",2,8,1519647327220
"\"浙AR2NYX\"",2,15,1519650324040
