"\"浙AJCX8B\"",2,9,1519643549920
"\"浙A6GAMY\"",2,14,1519636790920
"\"浙A3NZXE\"",2,13,1519646618920
"\"浙A55DCG\"",2,11,1519635537730
"\"浙A9NW3T\"",2,8,1519643469520
"\"浙AL1J82\"",2,18,1519639836430
"\"浙AQ4EE5\"",2,9,1519646508520
"\"浙AG9X8D\"",2,16,1519640388850
"\"浙A1RN1L\"",2,19,1519649687920
"\"浙A7HLHA\"",2,17,1519638759070
"\"浙ASB5L6\"",2,20,1519649648260
"\"浙A3ZMU3\"",2,6,1519641402460
"\"浙AHAU5Z\"",2,7,1519649608300
"\"浙AMYMAE\"",2,19,1519640405320
"\"浙AGQ97T\"",2,3,1519643520040
"\"浙ALQWWL\"",2,4,1519643509720
"\"浙ARS95W\"",2,20,1519646544040
"\"浙AJCX8B\"",2,15,1519646563720
"\"浙AE529G\"",2,20,1519649568040
"\"浙A7HLHA\"",2,14,1519637227780
"\"浙AHS32L\"",2,14,1519643856820
"\"浙ARAFXB\"",2,1,1519639161250
"\"浙A55DCG\"",2,4,1519646925820
"\"浙A14J75\"",2,10,1519636353160
"\"浙AQHKWW\"",2,10,1519643773420
"\"浙AAS5RN\"",2,1,1519639050880
"\"浙AYBMH3\"",2,18,1519646812420
"\"浙ANT99L\"",2,9,1519639783840
"\"浙ALQWWL\"",2,2,1519649994820
"\"浙AL6FXX\"",2,18,1519638850240
"\"浙AQN6U4\"",2,20,1519649953660
"\"浙ARWWMW\"",2,15,1519639105000
"\"浙ARAFXB\"",2,9,1519649912200
"\"浙ARE6BY\"",2,20,1519640707720
"\"浙AKXENG\"",2,13,1519643822440
"\"浙AL1J82\"",2,4,1519643815120
"\"浙A3ZMU3\"",2,20,1519646846440
"\"浙ALQWWL\"",2,6,1519646869120
"\"浙ADRES6\"",2,19,1519649870440
"\"浙AEC3N3\"",2,19,1519637411920
"\"浙ADRES6\"",2,14,1519644163720
"\"浙AB1NKK\"",2,12,1519639284010
"\"浙A1RN1L\"",2,13,1519647232720
"\"浙A3NZXE\"",2,12,1519635811240
"\"浙A1RN1L\"",2,17,1519644077320
"\"浙A55DCG\"",2,18,1519637078920
"\"浙AL6FXX\"",2,9,1519647116320
"\"浙ARS95W\"",2,3,1519640542300
"\"浙ADBHAT\"",2,17,1519650301720
"\"浙ARE6BY\"",2,10,1519638971800
"\"浙AZ2ZQG\"",2,19,1519650259060
"\"浙ADBHAT\"",2,18,1519639256200
"\"浙AJ9H9Y\"",2,16,1519650216100
"\"浙AJS1XQ\"",2,5,1519641010120
"\"浙AKXENG\"",2,6,1519644124840
"\"浙AAS5RN\"",2,16,1519644120520
"\"浙AL6FXX\"",2,4,1519647148840
"\"浙AJCX8B\"",2,6,1519647174520
"\"浙AD12UG\"",2,11,1519650172840
"\"浙A3NZXE\"",2,18,1519637626750
"\"浙ALQWWL\"",2,5,1519644470620
"\"浙AG9X8D\"",2,18,1519637187940
"\"浙AR7NBP\"",2,2,1519647539620
"\"浙A6GAMY\"",2,8,1519638287380
"\"浙A3NZXE\"",2,9,1519644381220
"\"浙AZ38G1\"",2,5,1519637139400
"\"浙AQNALN\"",2,4,1519647420220
"\"浙AL1J82\"",2,5,1519637865160
"\"浙A14J75\"",2,17,1519650608620
"\"浙ATK426\"",2,8,1519641432310
"\"浙ARS95W\"",2,17,1519650564460
"\"浙AQHKWW\"",2,20,1519639407400
"\"浙AQAGXK\"",2,17,1519641403240
"\"浙A7HLHA\"",2,17,1519641312520
"\"浙AL6FXX\"",2,15,1519644427240
"\"浙ABD1HH\"",2,12,1519644425920
"\"浙AGQ97T\"",2,5,1519647451240
"\"浙AZ38G1\"",2,19,1519647479920
